loan_id,customer_id,loan_amount,loan_type,interest_rate,term,issue_date,status,credit_score_band,exposure_at_default,recovered_amount
3815,1003,2409940,mortgage,24.8,12,2022-07-14,active,600-700,2749674.382383837,0.0
3816,619,3147877,personal,7.7,120,2020-08-12,active,700+,3348501.111092559,0.0
3817,221,4458388,mortgage,24.3,24,2022-02-17,paid,700+,4961048.565395807,0.0
3818,439,139466,personal,17.0,24,2021-05-24,late,700+,118017.34567707748,0.0
3819,274,2121740,personal,21.3,12,2022-07-19,default,500-600,1739740.7740155815,194678.75806531956
3820,999,3991576,personal,18.0,60,2022-03-05,paid,500-600,3238810.2846239563,0.0
3821,790,3317657,mortgage,16.4,120,2021-09-20,active,600-700,2849477.1872593453,0.0
3822,696,1604575,personal,19.1,120,2021-08-01,paid,600-700,1711765.6742019916,0.0
3823,550,4864761,personal,11.4,36,2021-07-12,late,500-600,4853127.90819247,0.0
3824,656,1742329,auto,23.5,24,2022-01-22,active,700+,1918131.5684906421,0.0
3825,235,1867084,mortgage,7.3,24,2021-11-20,paid,700+,1636857.8576183205,0.0
3826,954,1404994,mortgage,11.4,12,2021-06-03,active,600-700,1330227.5488760986,0.0
3827,115,4524057,mortgage,5.6,12,2020-07-01,active,500-600,5227091.021599364,0.0
3828,432,3840405,business,10.4,12,2020-03-17,paid,700+,4509733.128456283,0.0
3829,294,1556557,personal,9.4,36,2021-03-01,active,300-500,1819135.1873209921,0.0
3830,595,3095689,personal,6.0,60,2020-03-07,active,300-500,3489838.3695907253,0.0
3831,108,4978901,mortgage,14.8,12,2021-10-21,default,700+,5353784.12167477,599093.8761248675
3832,927,4259790,personal,14.4,12,2021-05-08,paid,600-700,4964662.3824797,0.0
3833,433,3210890,mortgage,6.6,12,2021-11-15,paid,500-600,3485975.412559801,0.0
3834,432,4938951,mortgage,10.2,36,2021-06-30,active,700+,5835738.55583161,0.0
3835,426,39882,business,24.1,120,2020-03-17,active,500-600,32301.043303318078,0.0
3836,114,2685518,auto,7.2,60,2022-07-04,late,600-700,3138448.964490973,0.0
3837,938,2952318,business,11.1,120,2022-03-02,active,600-700,3018143.5152695705,0.0
3838,713,1297256,personal,5.7,24,2021-11-27,paid,300-500,1095816.9217342401,0.0
3839,325,4379202,auto,8.0,24,2020-02-24,paid,500-600,3879817.54490244,0.0
3840,524,1408705,personal,19.0,12,2022-06-23,default,700+,1607140.4176189434,179840.643624435
3841,889,4827530,mortgage,12.3,120,2021-08-28,active,300-500,4839341.9132120805,0.0
3842,507,566831,auto,14.0,36,2021-04-17,active,300-500,676301.4212106114,0.0
3843,212,658567,personal,8.1,60,2021-10-17,default,500-600,557814.4440773441,62420.0023508223
3844,1096,4607577,mortgage,18.6,120,2020-09-03,active,300-500,4446318.189074626,0.0
3845,527,3398449,personal,20.0,120,2021-03-14,paid,700+,3169902.5476853466,0.0
3846,100,839347,personal,8.6,60,2021-12-12,paid,300-500,844764.2919419135,0.0
3847,365,699517,business,5.9,120,2022-01-17,active,600-700,736853.8090969155,0.0
3848,590,383519,personal,6.6,120,2020-11-09,paid,500-600,408314.18898711307,0.0
3849,307,3052398,personal,18.1,60,2020-11-15,active,700+,2443500.6165003804,0.0
3850,721,2040888,mortgage,7.7,36,2020-08-07,active,600-700,1705333.7127118388,0.0
3851,811,1047904,auto,14.9,60,2022-04-23,active,500-600,853020.6126173628,0.0
3852,1051,4379246,personal,8.1,12,2021-01-05,paid,700+,5017913.7413872285,0.0
3853,468,3220557,personal,8.4,12,2020-08-03,active,300-500,2980035.82358364,0.0
3854,1084,2877042,auto,5.1,12,2020-02-18,active,600-700,2724056.3755771434,0.0
3855,405,1593452,personal,11.4,12,2022-03-07,active,700+,1561819.5869506423,0.0
3856,111,901712,personal,6.8,24,2021-04-07,active,600-700,1027700.7866625265,0.0
3857,444,2053419,auto,12.9,36,2020-04-27,active,600-700,1654370.9077674425,0.0
3858,564,282743,mortgage,17.0,24,2020-03-22,active,300-500,239609.79470119282,0.0
3859,799,344738,auto,12.4,120,2020-09-19,paid,300-500,370271.10576024384,0.0
3860,765,4937094,personal,19.1,120,2021-08-11,active,300-500,5853206.396201816,0.0
3861,593,4488597,business,19.8,60,2021-12-23,active,700+,4744961.280909793,0.0
3862,467,3297008,business,18.9,12,2021-05-10,active,700+,2981976.865810069,0.0
3863,945,207170,personal,23.7,60,2021-09-25,late,500-600,208816.1254846894,0.0
3864,1036,4384296,personal,9.7,120,2022-04-16,active,500-600,5217277.999667912,0.0
3865,519,4775358,business,8.8,12,2021-08-24,paid,300-500,4828988.224505949,0.0
3866,988,3999174,mortgage,17.2,36,2022-02-08,paid,500-600,3796828.0006442615,0.0
3867,890,2584584,mortgage,16.9,120,2021-11-03,paid,500-600,2464065.4216909115,0.0
3868,270,2718562,mortgage,15.2,60,2020-06-24,paid,600-700,3226425.8196736607,0.0
3869,233,2575513,auto,5.1,60,2022-03-15,active,700+,2801041.9442049423,0.0
3870,1064,3238939,auto,16.1,120,2020-03-29,default,600-700,3481435.584726247,389576.17481973505
3871,526,3577008,personal,23.7,24,2021-09-30,active,600-700,3193630.46604895,0.0
3872,124,457095,personal,11.7,36,2022-09-11,paid,600-700,467971.0521994164,0.0
3873,629,3282262,auto,24.4,120,2020-12-24,late,600-700,3094182.083516898,0.0
3874,289,2495500,auto,12.1,120,2020-10-12,paid,500-600,2236169.163107413,0.0
3875,240,3591884,mortgage,7.8,60,2020-10-23,active,500-600,4160195.1709189946,0.0
3876,654,2711433,business,13.0,12,2020-09-16,active,500-600,2584706.9216082557,0.0
3877,945,995979,auto,14.9,12,2022-04-30,active,600-700,909443.2301164401,0.0
3878,895,845358,personal,17.6,12,2021-04-19,active,700+,991341.3164144228,0.0
3879,757,1489995,auto,15.1,60,2022-01-25,active,600-700,1309614.0575950579,0.0
3880,414,1802837,mortgage,15.7,12,2021-09-14,active,700+,1979879.0438255926,0.0
3881,543,1981472,personal,5.5,120,2022-07-23,late,300-500,2102537.6759343566,0.0
3882,418,4408884,personal,10.1,24,2021-06-19,active,600-700,5150430.827399886,0.0
3883,540,4778977,auto,11.2,24,2021-07-15,default,700+,5413715.2533399435,605800.230575074
3884,191,1089229,business,24.7,24,2020-02-06,active,600-700,1178674.401976471,0.0
3885,278,1150441,personal,10.9,12,2020-06-29,default,700+,1065111.2543616109,119187.03021594869
3886,155,3633664,personal,22.9,24,2022-02-03,late,600-700,3627223.7103077555,0.0
3887,254,4854405,mortgage,11.1,12,2020-01-25,active,500-600,5717509.978545023,0.0
3888,771,1204447,auto,6.9,120,2020-12-14,active,500-600,974736.1355183953,0.0
3889,210,1597916,auto,10.0,120,2021-09-28,active,600-700,1786043.0122364885,0.0
3890,236,2244268,mortgage,10.5,60,2021-06-26,late,700+,2021466.364636971,0.0
3891,331,4424679,mortgage,24.6,60,2022-01-18,active,300-500,3867199.4334544926,0.0
3892,1091,2613087,personal,18.5,36,2020-08-14,active,600-700,2333198.8484107903,0.0
3893,567,3828362,mortgage,23.6,120,2020-12-13,active,600-700,3154188.9701235415,0.0
3894,831,4971826,personal,21.7,12,2020-02-07,active,300-500,5950241.232744561,0.0
3895,580,1293596,auto,16.6,36,2021-01-17,paid,300-500,1484980.4976797898,0.0
3896,167,59892,personal,18.5,120,2021-07-23,active,500-600,60396.43362932855,0.0
3897,913,355535,mortgage,17.5,12,2020-08-23,active,500-600,386125.68343531823,0.0
3898,348,3411944,personal,18.3,120,2020-06-29,active,300-500,3489184.0835818737,0.0
3899,1093,3128113,mortgage,10.3,120,2020-04-23,late,300-500,3517974.6586651704,0.0
3900,422,1217935,personal,13.2,12,2020-11-01,active,300-500,1385895.6374315955,0.0
3901,1021,793059,personal,16.9,120,2020-05-11,paid,600-700,708293.8176642999,0.0
3902,1003,2232854,personal,5.7,120,2020-12-13,active,600-700,2196903.0594749935,0.0
3903,617,4277831,auto,14.7,120,2020-06-28,paid,600-700,4508573.327038363,0.0
3904,1075,3302239,personal,22.2,60,2021-02-18,late,600-700,3934209.3880108157,0.0
3905,891,925108,auto,14.8,24,2022-09-09,active,700+,992710.9624467579,0.0
3906,531,4887323,mortgage,16.0,120,2021-08-12,active,700+,5664671.293446067,0.0
3907,586,2394272,mortgage,9.0,12,2022-01-01,active,700+,2725746.5570163825,0.0
3908,705,2976227,mortgage,20.9,120,2021-10-15,paid,500-600,3073922.322329145,0.0
3909,528,2830377,business,12.2,60,2021-01-19,active,700+,3276054.2308183555,0.0
3910,368,1428351,personal,24.1,60,2021-05-26,active,600-700,1358317.0809443605,0.0
3911,808,4927970,personal,24.9,120,2020-02-12,active,500-600,4690015.143817347,0.0
3912,636,3736713,business,23.3,36,2021-04-24,active,300-500,4156668.188663297,0.0
3913,247,604670,personal,6.7,24,2020-04-27,active,600-700,516277.80731980887,0.0
3914,217,813083,auto,11.7,12,2021-07-24,paid,300-500,749930.9141146975,0.0
3915,949,190116,personal,23.9,12,2020-03-01,paid,500-600,198372.54402809453,0.0
3916,466,4218937,mortgage,21.1,12,2021-07-06,active,600-700,4084041.718994771,0.0
3917,949,4283468,personal,23.2,12,2022-02-24,default,600-700,5038598.3632590035,563824.2699141507
3918,165,797001,business,16.5,60,2020-07-06,default,700+,943172.9183970087,105542.00668100691
3919,1069,4327729,mortgage,14.6,24,2021-03-28,paid,600-700,4332197.482004557,0.0
3920,912,4978812,personal,7.1,120,2022-04-26,active,600-700,5056604.723398136,0.0
3921,469,305182,personal,21.8,120,2020-07-05,active,500-600,332602.8580547849,0.0
3922,274,1238736,personal,19.9,36,2022-07-26,default,600-700,1217561.0097699517,136246.31254900259
3923,930,1262825,auto,6.2,120,2021-04-08,paid,500-600,1106284.4391107731,0.0
3924,687,2312690,personal,9.2,24,2022-01-09,active,700+,2541155.2506330265,0.0
3925,594,732153,personal,16.1,120,2020-06-12,active,500-600,801791.2608989862,0.0
3926,1072,3622730,mortgage,18.7,60,2021-02-27,active,500-600,3253184.157076201,0.0
3927,213,3456010,mortgage,7.8,120,2022-03-08,active,500-600,3916235.128611344,0.0
3928,210,2579395,personal,9.9,12,2020-04-11,active,700+,2696653.4676000723,0.0
3929,860,3342951,personal,8.9,12,2022-09-09,active,700+,2990338.6818021443,0.0
3930,538,3004324,auto,9.4,12,2020-09-23,active,500-600,3187033.939906199,0.0
3931,814,321416,business,23.4,12,2021-09-27,paid,500-600,287167.13580088277,0.0
3932,246,147980,personal,19.3,60,2020-06-01,active,600-700,134083.6690179044,0.0
3933,134,2511212,auto,19.7,60,2021-03-04,active,700+,2860782.058942307,0.0
3934,1098,4934191,personal,20.9,60,2021-11-21,active,500-600,5781868.374207596,0.0
3935,408,4430605,personal,12.1,120,2021-03-02,active,300-500,3999742.236214073,0.0
3936,637,834765,mortgage,20.3,12,2021-07-31,active,500-600,977693.8095889661,0.0
3937,849,917651,personal,24.6,36,2021-09-02,paid,600-700,821774.4001166925,0.0
3938,113,1403749,mortgage,19.0,36,2022-07-31,active,500-600,1188844.7788452157,0.0
3939,473,1360417,auto,13.3,12,2021-06-19,paid,300-500,1120017.1014136286,0.0
3940,656,1000391,business,19.3,24,2020-11-28,paid,300-500,897195.9628439195,0.0
3941,527,4259367,personal,23.0,120,2022-01-30,default,600-700,4063856.1608899096,454749.6283208106
3942,827,597069,personal,7.6,36,2021-11-07,paid,700+,699179.353505393,0.0
3943,332,3957061,business,10.3,60,2022-06-14,default,700+,3548942.390589895,397130.2549003885
3944,804,3166366,personal,23.4,24,2021-03-15,active,600-700,2995971.6169723123,0.0
3945,662,2325138,mortgage,23.9,60,2021-08-28,late,700+,2542915.8889158075,0.0
3946,1038,4425972,personal,14.7,24,2022-08-28,active,500-600,4075566.1821428975,0.0
3947,986,4719822,personal,12.5,24,2022-05-04,active,600-700,5067895.943358648,0.0
3948,825,559666,personal,10.7,120,2020-05-03,active,300-500,544460.5059150129,0.0
3949,762,3993027,auto,15.0,60,2020-10-28,default,600-700,3508185.5999927185,392569.52867341577
3950,539,1176747,auto,23.7,60,2021-10-29,active,700+,1286918.2438154912,0.0
3951,601,3894817,personal,8.0,36,2020-12-14,paid,700+,3157978.123127112,0.0
3952,374,4792969,auto,13.4,12,2020-09-05,active,600-700,4394835.901678084,0.0
3953,949,4783283,personal,23.2,12,2022-08-05,paid,600-700,4508113.240487176,0.0
3954,175,3145392,personal,12.0,36,2020-09-27,active,700+,3092824.0133968284,0.0
3955,538,2069417,auto,20.4,24,2021-03-04,active,500-600,2218306.7785713463,0.0
3956,831,4198432,mortgage,12.8,36,2021-07-23,active,600-700,4130257.8514201883,0.0
3957,959,2418359,personal,21.1,36,2021-12-07,active,500-600,2509602.8263457525,0.0
3958,1055,4820374,personal,24.6,60,2021-12-13,active,700+,5005050.391739682,0.0
3959,798,1842760,business,12.8,36,2021-08-06,paid,300-500,1749348.0262249468,0.0
3960,388,2452367,auto,21.9,24,2020-09-03,active,300-500,2878069.724434021,0.0
3961,1014,2549065,auto,24.8,12,2021-04-25,default,600-700,3013865.4181612236,337254.5987005689
3962,639,4798875,personal,24.7,120,2020-04-07,active,300-500,4955991.864563532,0.0
3963,990,2166719,auto,13.7,36,2020-11-24,active,300-500,1795508.7969851352,0.0
3964,791,2036091,personal,14.7,36,2021-08-15,active,600-700,2028864.9653733731,0.0
3965,352,1200334,business,11.1,60,2021-02-28,active,700+,1048813.1152831833,0.0
3966,225,4110681,personal,11.3,60,2021-07-30,paid,500-600,4083081.101594812,0.0
3967,276,3741622,personal,14.8,36,2021-02-27,paid,700+,3275390.6870004577,0.0
3968,136,726079,mortgage,9.0,36,2020-01-05,active,700+,785285.0051621984,0.0
3969,509,3097686,auto,19.2,24,2022-09-16,default,600-700,2577806.4636887317,288459.15919148363
3970,710,964227,auto,15.7,12,2021-04-03,active,600-700,1139062.211868405,0.0
3971,709,2923461,personal,23.0,12,2022-03-06,paid,300-500,2567238.3172394875,0.0
3972,226,4453769,mortgage,21.2,120,2022-03-16,paid,500-600,4739979.483659884,0.0
3973,582,2331741,auto,11.4,12,2021-08-15,paid,500-600,2720640.2834609323,0.0
3974,267,2645466,personal,15.1,120,2021-05-12,active,300-500,2378682.7262040647,0.0
3975,691,4082476,auto,20.0,60,2020-03-27,active,500-600,4791678.666877402,0.0
3976,393,4499929,business,8.9,120,2021-02-05,active,500-600,4299546.559827986,0.0
3977,944,4031340,personal,5.6,120,2020-10-19,late,600-700,4773962.521929223,0.0
3978,737,4837976,personal,22.0,12,2022-07-11,paid,600-700,5750154.813168895,0.0
3979,442,3408499,personal,7.8,36,2020-10-07,active,700+,2983227.2673394396,0.0
3980,409,68031,personal,22.8,60,2020-07-15,paid,300-500,77040.68104750261,0.0
3981,761,1928135,mortgage,23.3,24,2022-02-02,paid,300-500,1691684.7298319272,0.0
3982,627,2461550,auto,14.2,120,2020-03-23,active,600-700,2192197.9635903896,0.0
3983,639,2091552,mortgage,21.1,120,2020-01-27,paid,300-500,1743623.5830972588,0.0
3984,518,4546672,personal,12.3,120,2022-04-24,active,600-700,3922026.4606435057,0.0
3985,543,4965095,mortgage,22.2,36,2021-11-24,active,600-700,5227686.895259549,0.0
3986,784,2194847,mortgage,21.5,24,2020-05-14,active,500-600,2150294.002718389,0.0
3987,657,1188642,business,6.6,12,2020-03-30,active,500-600,1326973.4159827356,0.0
3988,939,2651532,personal,16.7,60,2020-07-24,paid,500-600,2473345.671364345,0.0
3989,335,4121932,mortgage,17.8,36,2020-01-27,active,500-600,4894587.439977755,0.0
3990,538,1640969,business,5.0,24,2021-01-12,active,300-500,1345510.9173743313,0.0
3991,313,1744441,mortgage,24.6,60,2021-07-24,active,300-500,1439468.0236934999,0.0
3992,184,1262876,personal,13.1,12,2021-08-06,active,600-700,1364600.610687941,0.0
3993,893,4495003,personal,15.3,60,2021-02-18,active,300-500,5191798.380227864,0.0
3994,843,2703374,auto,8.9,120,2020-08-14,active,600-700,3022913.0140235107,0.0
3995,184,2970841,personal,17.2,120,2021-08-25,active,500-600,2958740.274854252,0.0
3996,1020,2602859,business,21.2,36,2020-03-08,paid,300-500,2363022.5776180094,0.0
3997,588,1928715,auto,16.7,60,2020-12-27,paid,500-600,1553349.6665371773,0.0
3998,164,501513,personal,20.8,120,2020-09-16,active,500-600,503409.0108038673,0.0
3999,745,2187890,mortgage,19.6,36,2021-10-19,paid,300-500,2166567.8718923973,0.0
4000,762,4540044,personal,9.8,36,2020-03-03,paid,300-500,4257191.8121657865,0.0
4001,726,4334917,personal,13.7,36,2022-05-04,default,500-600,4470292.622327728,500230.2807990223
4002,163,4277905,auto,8.0,12,2022-09-18,default,500-600,4669444.015200335,522515.52375618386
4003,442,3185601,mortgage,5.8,120,2022-08-29,paid,700+,3441580.9064867706,0.0
4004,1038,1750584,personal,6.3,120,2021-11-22,active,700+,1584805.6851127916,0.0
4005,974,3227196,auto,23.8,24,2022-09-06,active,300-500,3337312.689072904,0.0
4006,1018,3876217,personal,24.7,12,2021-09-14,paid,300-500,3331646.4652213724,0.0
4007,451,147405,mortgage,6.9,120,2021-12-03,active,600-700,125093.88791934517,0.0
4008,257,131173,mortgage,11.7,120,2022-07-29,paid,700+,146171.6270438469,0.0
4009,688,56638,personal,7.3,24,2022-06-26,default,700+,61027.35216115478,6829.0226361287205
4010,590,1172496,business,21.7,60,2021-01-26,active,300-500,1298154.225709993,0.0
4011,757,2517413,mortgage,14.9,60,2020-09-02,default,500-600,2167454.6044365084,242540.36972457528
4012,954,3851829,mortgage,17.4,12,2020-10-04,active,600-700,4490644.962590492,0.0
4013,562,4161538,mortgage,15.8,36,2020-12-12,paid,700+,3550810.0146664595,0.0
4014,324,2115039,personal,19.2,24,2022-07-25,active,300-500,2428096.0476719826,0.0
4015,1016,2074798,personal,11.4,24,2021-01-06,paid,600-700,1952284.7395371855,0.0
4016,412,2860418,mortgage,7.7,120,2022-03-19,active,500-600,2408968.631011411,0.0
4017,714,3129810,business,5.4,120,2022-04-28,default,300-500,2862860.9441870353,320357.04482663836
4018,1018,831929,auto,13.9,24,2020-05-02,late,500-600,725923.9460067766,0.0
4019,958,4920673,personal,23.2,36,2020-02-26,active,300-500,4902308.494673566,0.0
4020,912,3782217,mortgage,11.1,60,2020-06-08,paid,600-700,4462630.800410772,0.0
4021,1039,2037842,personal,8.9,12,2020-05-06,active,600-700,1897533.449464657,0.0
4022,565,744459,personal,23.5,60,2022-01-06,paid,700+,777840.2395127682,0.0
4023,187,2397842,mortgage,7.1,12,2021-08-29,active,500-600,2773555.9072504262,0.0
4024,982,2316648,mortgage,6.0,36,2020-11-06,paid,300-500,2437182.2036331664,0.0
4025,402,2799850,personal,22.6,24,2021-06-01,paid,500-600,2645521.3058256838,0.0
4026,779,1486075,mortgage,19.0,36,2022-07-23,active,500-600,1777844.502367158,0.0
4027,534,2713934,auto,13.4,24,2020-09-21,active,600-700,2374598.458004765,0.0
4028,781,3627114,personal,20.0,120,2022-01-15,default,500-600,3660854.8868846823,409653.3768022631
4029,234,318710,auto,19.8,12,2020-10-14,active,600-700,356535.20380096184,0.0
4030,149,4551912,personal,5.8,120,2021-02-23,active,600-700,3642711.0388860013,0.0
4031,531,3913869,mortgage,18.5,24,2022-06-14,active,300-500,4230177.328487787,0.0
4032,439,4286295,auto,17.8,12,2021-06-11,active,600-700,3885953.1553824726,0.0
4033,446,2461976,mortgage,24.3,12,2020-05-19,active,500-600,2136726.047130423,0.0
4034,745,3207860,business,24.3,120,2022-03-19,paid,700+,2918118.980504243,0.0
4035,446,2362221,personal,12.6,12,2021-12-07,paid,600-700,2803310.425705472,0.0
4036,748,4690018,mortgage,16.8,24,2021-11-28,paid,300-500,5425291.368267516,0.0
4037,344,2790596,mortgage,7.8,24,2022-09-13,active,500-600,2471077.732475913,0.0
4038,208,4050015,mortgage,6.3,120,2021-04-19,active,600-700,3429596.0746125192,0.0
4039,924,4880807,auto,13.7,36,2022-06-23,active,300-500,4615589.032472978,0.0
4040,898,3247355,auto,18.8,24,2021-09-28,late,600-700,3367294.73213415,0.0
4041,632,132772,auto,16.4,24,2021-06-12,active,500-600,152270.61065038902,0.0
4042,189,4087411,personal,13.6,12,2022-05-27,active,600-700,4849451.761632075,0.0
4043,395,987469,personal,21.4,12,2021-01-23,active,700+,1086671.4661266087,0.0
4044,211,1317589,mortgage,20.9,24,2021-05-25,default,600-700,1369769.3257505447,153278.57756508377
4045,912,4006228,mortgage,19.6,120,2021-06-21,default,500-600,3433068.2193531245,384163.81755228003
4046,688,1475741,business,6.5,36,2020-07-31,active,300-500,1224291.4840710105,0.0
4047,276,716412,personal,20.9,12,2022-06-15,active,300-500,743929.9232403449,0.0
4048,442,2811329,personal,23.4,12,2021-05-27,default,600-700,2855257.821360652,319506.24766687414
4049,759,301799,mortgage,6.2,36,2022-03-13,active,500-600,343578.6179304177,0.0
4050,200,198874,auto,13.0,12,2020-09-21,default,500-600,184762.36639318318,20675.096292427465
4051,857,2318436,business,24.8,120,2020-12-08,paid,700+,1891557.0850202658,0.0
4052,728,483818,personal,17.0,12,2020-02-07,default,500-600,469053.4749340342,52487.55983088918
4053,703,4139014,personal,15.3,12,2020-08-20,default,600-700,4915794.849820223,550082.4321418841
4054,500,3045865,mortgage,8.5,24,2020-09-16,paid,600-700,3405977.5031297933,0.0
4055,127,3893424,personal,16.3,120,2020-11-03,paid,600-700,3167334.9565563975,0.0
4056,1036,4447022,business,13.8,120,2021-02-06,active,500-600,5113504.131428428,0.0
4057,1061,727167,mortgage,7.5,24,2022-09-23,active,500-600,718932.4124397858,0.0
4058,636,2654526,personal,14.3,60,2020-09-17,paid,700+,2510935.2897718367,0.0
4059,157,3241365,personal,8.3,36,2021-04-20,active,500-600,3042655.7646696963,0.0
4060,597,3838295,personal,19.6,120,2022-01-19,paid,600-700,3984371.6842871234,0.0
4061,396,4573782,auto,24.5,60,2020-04-15,active,600-700,4629764.027709931,0.0
4062,233,1734833,personal,14.4,36,2020-09-03,paid,300-500,1843521.8447528642,0.0
4063,430,597371,personal,17.6,120,2020-10-30,active,600-700,614967.5102449751,0.0
4064,348,3250756,business,13.6,12,2020-12-08,paid,600-700,2787776.2761336663,0.0
4065,649,1923514,personal,7.8,120,2021-03-22,active,600-700,1736730.025660299,0.0
4066,1001,672643,auto,24.4,36,2020-02-07,late,600-700,764399.4617869176,0.0
4067,1040,3774040,personal,7.6,60,2022-03-30,active,700+,4020497.665920758,0.0
4068,174,3670880,mortgage,7.2,12,2022-05-04,active,500-600,3595113.955128986,0.0
4069,753,217627,personal,14.2,36,2020-02-15,active,700+,189997.20072228345,0.0
4070,933,3656277,personal,18.2,36,2021-12-22,paid,500-600,2936269.8231800073,0.0
4071,267,1602210,mortgage,12.1,120,2021-08-27,active,600-700,1481651.6465051342,0.0
4072,870,2928634,personal,8.9,24,2020-08-07,default,300-500,2407157.865140791,269363.4078432987
4073,602,3894485,mortgage,21.4,24,2020-09-12,default,300-500,3866887.328818839,432708.6161321585
4074,984,2001226,personal,12.3,12,2020-05-16,paid,300-500,2258824.9736389993,0.0
4075,454,1440360,mortgage,8.9,36,2020-08-18,default,500-600,1316718.7263634424,147342.16165901534
4076,324,839119,business,12.3,60,2022-03-28,active,300-500,955841.8497159646,0.0
4077,763,1907871,personal,9.3,12,2021-12-14,paid,600-700,2063983.991570447,0.0
4078,630,4195011,personal,15.4,12,2021-07-31,paid,500-600,3566199.5398117136,0.0
4079,245,2500959,auto,18.4,120,2022-08-30,active,600-700,2645576.345211074,0.0
4080,1059,1064853,mortgage,21.0,60,2020-02-07,active,300-500,916489.0791394919,0.0
4081,340,3396243,personal,9.6,36,2020-06-03,active,500-600,3606526.0317789004,0.0
4082,983,1779819,mortgage,8.3,36,2021-05-17,active,500-600,1525457.5805977173,0.0
4083,992,296885,personal,5.4,36,2020-04-14,active,500-600,284120.29475981253,0.0
4084,443,4586168,personal,9.6,12,2020-09-11,default,300-500,4708333.004459903,526867.241118072
4085,848,3455083,business,5.5,120,2021-02-07,late,700+,2833685.177330379,0.0
4086,134,4987037,auto,11.9,12,2021-05-02,active,500-600,4295451.355279315,0.0
4087,801,1545410,mortgage,7.9,24,2022-08-15,paid,600-700,1434393.2009295968,0.0
4088,100,359760,personal,16.6,24,2021-04-02,active,500-600,354337.7096229139,0.0
4089,1095,1749549,personal,12.7,36,2021-06-11,active,700+,2000425.4346371808,0.0
4090,252,1246664,auto,6.9,120,2021-08-13,default,500-600,1090717.8469678916,122052.43391363237
4091,528,4423905,personal,13.0,36,2021-06-08,late,700+,4153995.3901131502,0.0
4092,1044,2840434,personal,9.2,36,2021-01-04,active,500-600,2812911.599168903,0.0
4093,607,306177,personal,18.6,12,2020-04-11,active,300-500,281165.83637486276,0.0
4094,225,3416433,mortgage,12.3,36,2022-07-04,active,600-700,3588276.544359472,0.0
4095,590,3610937,personal,7.9,36,2021-10-25,active,600-700,3259379.690409055,0.0
4096,581,22938,personal,12.0,120,2021-11-20,default,300-500,25436.86958379823,2846.41151923648
4097,444,1189418,auto,9.5,120,2022-06-21,paid,500-600,1191870.149275882,0.0
4098,1011,1004199,mortgage,20.9,120,2021-08-21,paid,600-700,838026.1110667054,0.0
4099,837,1929398,personal,24.7,36,2021-08-22,active,300-500,2027410.5657850995,0.0
4100,320,3624962,auto,5.5,120,2021-06-24,paid,500-600,3725364.02800694,0.0
4101,1014,3255100,personal,18.8,120,2021-05-26,active,600-700,3044947.299071256,0.0
4102,1018,3432578,mortgage,10.3,60,2021-01-23,paid,600-700,2761381.416728972,0.0
4103,822,1195622,mortgage,6.3,60,2020-12-28,active,300-500,1052482.871703043,0.0
4104,124,4202907,personal,5.3,24,2022-07-19,paid,600-700,4044389.367562537,0.0
4105,627,555501,personal,22.6,12,2022-04-12,paid,300-500,488821.77827448427,0.0
4106,281,3896101,auto,12.1,12,2021-09-03,paid,500-600,4016866.29351368,0.0
4107,598,3952571,business,24.9,120,2020-04-24,active,500-600,4288262.687324399,0.0
4108,940,2022236,mortgage,13.8,24,2021-12-22,default,700+,2310216.688846873,258515.5918421074
4109,740,1521602,personal,8.8,24,2022-08-23,paid,300-500,1611061.6186217717,0.0
4110,141,2356118,personal,20.5,60,2020-12-08,paid,300-500,2534249.211345779,0.0
4111,1014,4649596,personal,23.5,24,2020-03-14,active,600-700,4851280.345123353,0.0
4112,580,3475495,personal,21.3,36,2020-05-14,active,500-600,4150416.7463210654,0.0
4113,1029,1088290,mortgage,19.9,120,2022-07-28,active,600-700,984249.7237295893,0.0
4114,947,699746,mortgage,11.7,36,2022-08-25,active,700+,634322.1786616322,0.0
4115,847,3527155,personal,6.3,12,2022-02-19,paid,700+,2999963.334003728,0.0
4116,971,4521496,personal,9.0,60,2022-05-11,paid,500-600,4495604.694672715,0.0
4117,538,365439,mortgage,13.9,36,2022-09-04,active,600-700,306407.69472527225,0.0
4118,501,4216330,personal,24.1,120,2021-08-12,paid,700+,3828674.880359753,0.0
4119,645,1691063,business,19.5,36,2022-08-28,active,300-500,1679347.9437803742,0.0
4120,444,2990858,mortgage,21.6,36,2021-01-14,active,500-600,3538299.403467688,0.0
4121,992,298988,auto,10.5,24,2021-05-04,active,500-600,354457.8077609135,0.0
4122,144,4096679,auto,18.7,60,2020-05-04,paid,500-600,4496089.199456925,0.0
4123,745,2459711,auto,22.2,12,2020-02-07,paid,700+,2350745.9616717957,0.0
4124,120,4259012,personal,14.6,120,2022-02-19,active,600-700,4881102.498098397,0.0
4125,733,2564293,business,13.6,120,2020-11-05,default,500-600,2949404.4738564594,330041.3536192319
4126,169,1634438,personal,19.4,12,2020-04-15,active,700+,1902614.8746697418,0.0
4127,963,2519180,personal,16.2,120,2021-07-09,active,500-600,2660279.3203851203,0.0
4128,972,3866397,mortgage,24.9,24,2020-08-12,active,700+,3405202.023823969,0.0
